"","Genes","L_C","L_PC","L_PI","L_HS","L_CoE","B_C","B_PC","B_PI","B_HS","B_CoE","Di_mean","Di_sd","CI_mean","CI_sd","plastic","L_N","L_NDi","B_N","B_NDi","I","na_count"
"1253","PHF8",0.201471150171953,0.00563622468475353,0.078859380970577,0.714033244172717,0.520995464115721,0.266001146350783,0.00587504776461597,0.0814864348490638,0.646637371035537,0.507703327747663,0.632950238638383,0.366413144087359,0.973794098573444,0.156770106763238,0.352781247271671,0.687489560714882,0.071154167362619,0.320086509867532,0.0512300621789673,0.000668114247536329,0
"1254","CEBPB",0.211255493980508,0.0217848270590483,0.133575386967323,0.633384291993121,0.486829697383312,0.189948404356965,0.0217848270590483,0.0930154786929104,0.695251289891076,0.536863301033362,0.884005569059105,0.29079953344603,0.897715475555213,0.297373493283569,0.428208645962689,0.398488402397707,0,0.778648691017401,0.274180906098135,0.0019546520719312,0
"1256","IPO8",0.264943379999044,0.000573367098284677,0.00358354436427923,0.730899708538392,0.513690384317021,0.230541354101964,0.000573367098284677,0.00377466673037412,0.765110612069377,0.514766038736699,0.689718556653764,0.330829136448014,0.997580095795331,0.0482007944170703,0.306182762908626,0.6953125,0,0.779088689991863,0,0,0
"1258","TAF6",0.243896612679757,0.0091252209641202,0.00644976350867135,0.740528402847451,0.50529887711258,0.202857006354211,0.00945965314605131,0.00625865940471072,0.781424681095026,0.533884983663684,0.592911645054192,0.396192957279914,0.953201516497518,0.206538851384243,0.294791278531678,0.632480206223532,0,0.762841530054645,0,0.00128889707236236,0
"1259","GNAI1",0.252902670935066,0.00162454011180658,0.00215012661856754,0.74332266233456,0.50205058641891,0.214725978307611,0.00162454011180658,0.00215012661856754,0.781499354962014,0.502162428585831,0.628014272526005,0.373751625951664,0.994362966736112,0.074071259713572,0.497586155795816,0.706813104988831,0.000372300819061802,0.669582331073693,0,0.00130305286671631,0
"1265","IMPDH2",0.247730530339226,0.025752508361204,0.0107978977544195,0.71571906354515,0.532352271917578,0.206258958432871,0.0244147157190635,0.0101767797419971,0.759149546106068,0.517847673195406,0.749626380539256,0.297950320389871,0.897468846682519,0.300650198612464,0.348433185337947,0.475798319327731,0.0280672268907563,0.782781194207498,0.0319381075183495,0.000336134453781513,0
"1268","BAG4",0.301256629557074,0.000860050647427015,0.000812270055903292,0.697071049739596,0.516812476194116,0.233408189593387,0.000812270055903292,0.000764489464379569,0.76501505088633,0.519435017881239,0.821910252040274,0.283538042631324,0.996419203649996,0.058388433713949,0.352807633469501,0.387066246056782,0,0.732818218788125,0,0.000157728706624606,0
"1271","HLA-G",0.136476545332951,9.55383586509984e-05,0.290102226043757,0.573325690264641,0.494334271630659,0.108340498710232,9.55383586509984e-05,0.269943632368396,0.621620330562721,0.511777504929789,0.940795127753673,0.218227931246623,0.999858705375862,0.0118712712777755,0.339831518764532,0.597402597402597,0.112516793551276,0.742583007196061,0.210200732230779,0.000111957008508733,0
"1278","P2RY1",0.251361161524501,0.000620880695386379,0.065049192855096,0.682968764925017,0.502555514131267,0.24601203553348,0.000620880695386379,0.0757952048906295,0.677571878880504,0.489845536280682,0.787056684357191,0.294788811791368,0.997698036796434,0.0474850092597518,0.371518917407289,0.798734558601988,0.21181078638144,0.661827877351504,0.16145756184269,0.000150647785477553,0
"1281","DCAF4",0.396636567770293,0.00176771296163585,0.0246524294109216,0.57694328985715,0.519481512927643,0.390664564521523,0.00176771296163585,0.024461325306961,0.58310639720988,0.514582033991215,0.565336063430628,0.44787624132262,0.9930397753551,0.0826579622134011,0.151842560339442,0.0315076228119706,0,0.0225762090304836,0,0.000225861095426313,0
"1282","HRAS",0.207076012223071,0.00572956455309397,0.148920932009167,0.638273491214668,0.512363765763855,0.150210084033613,0.00639801375095493,0.195616883116883,0.647775019098549,0.497860160026868,0.964176090490163,0.177707134226057,0.966503910818618,0.172455099224397,0.372637565697132,0.764255543822598,0.334213305174234,0.76602955130812,0.144367629117527,0.00250791974656811,0
"1284","RPS6KA1",0.21157980222615,0.00979314957244542,0.165193713275689,0.613433334925715,0.518419869081063,0.180814981130273,0.00969760664978742,0.112215162661826,0.697272249558114,0.543556393934121,0.863520801737587,0.283467494170255,0.957929576111903,0.195557600284929,0.447935253611296,0.391744933267425,0.000247157686604053,0.749881647467256,0.28325706170112,0.00173010380622837,0
"1287","AHR",0.256235069278548,0.0354037267080745,0.0100812231247014,0.698279980888676,0.511783469723093,0.209985666507406,0.0351170568561873,0.0095078834209269,0.74538939321548,0.519206412962026,0.592264671158313,0.424689513294443,0.849105799702113,0.35297457261716,0.340040201392931,0.667616785431512,0,0.797898292362545,0,0.00221694378463975,0
"1291","JUN",0.163341288782816,0.0252983293556086,0.240954653937947,0.570405727923628,0.516872427370436,0.131837708830549,0.024200477326969,0.254463007159905,0.589498806682578,0.494159459300598,0.932870151513364,0.240288935400417,0.825140238361945,0.318513544269329,0.344236974874627,0.833888888888889,0.392333333333333,0.818837209302326,0.275116279069767,0.00744444444444444,0
"1302","RIT1",0.341010081704812,0,0.03105738449042,0.627932533804769,0.533162084050558,0.219360695685413,0,0.0300539920684218,0.750585312246166,0.540611982638311,0.835939100792026,0.229415113427991,0.999858336874911,0.0119022319372687,0.34140371835373,0.0428919994863234,0,0.503065134099617,0,0,0
"1306","ERBB4",0.145007166746297,0.0344959388437649,0.193406593406593,0.627090301003345,0.523983151981988,0.00516005733397038,0,0,0.99483994266603,0.501156585659859,0.902721819699353,0.25332649847354,0.858079872405205,0.343899628329221,0.76485618481041,0.640230621396541,0.0433055733504164,1,1,0.00192184497117233,0
"1310","COL5A1",0.200286669851887,0.000477783086478739,0.0398948877209747,0.759340659340659,0.548093308420953,0.20989010989011,0.000477783086478739,0.0369326325848065,0.752699474438605,0.514419644862545,0.913514350119136,0.214397836689473,0.99872677381876,0.0356379626027856,0.462854859272548,0.741115743498114,0.222156045265039,0.870363214837713,0.214451313755796,0.000198530871550526,0
"1311","PSMA4",0.278274165034163,0.00453915619475369,0.0782168283243347,0.638969850446748,0.493765144105431,0.194753691050695,0.00453915619475369,0.0750155286922452,0.725691624062306,0.522393006248898,0.7192023894757,0.311081745559085,0.979813532458733,0.137918303820014,0.320323197882435,0.372948650079407,0,0.648841665215119,0,0.00145579671784013,0
"1315","RCN3",0.279707582779875,0.000191122366094892,0.00143341774571169,0.718667877108319,0.502219002697599,0.230350231735869,0.000238902957618615,0.00148119833723541,0.767929666969277,0.520683874202561,0.677815228444186,0.237505353224389,0.999433347917167,0.0237993867621806,0.329925452378607,0.631963315217391,0,0.626724315421042,0,0.000169836956521739,0
"1316","SMARCE1",0.219217353910841,0.00840938410817526,0.0957045248220173,0.676668737158966,0.506391681187707,0.300874384824884,0.00836160351665154,0.0927421281475465,0.598021883510918,0.50050367093239,0.822427691243584,0.262744343663668,0.965034594218398,0.179580779489221,0.28847173248044,0.349637948869514,0.000295551943254027,0.0794009271365743,0.000594318316890527,0.00251219151765923,0
